time,speed,lateralAcceleration,elapsedDistance,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
54.04,48.54258382,-13.73834189,888.25,-8.015859045,1,3.2,2029.764773,120,34.20515067,421.3643814,164.1141826,0,0,35.23918179,-13.23446705,1,50.82891433,1.3,1.8,-170.2739146,-9.740307396,-0.770988111,-25.72177075,37.07571434,0,2971.964381
54.05,48.00153059,-13.86289488,888.5,-7.173468221,1,3.2,2007.141115,120,33.82390175,412.0237154,160.4761538,0,0,31.28365233,-12.82481885,1,49.89639595,1.3,1.8,-171.387037,-9.962213311,-1.226765392,-25.47116256,37.0450508,0,2962.623715
54.06,48.00153059,-13.86289488,888.5,-7.173468221,1,3.2,2007.141115,120,33.82390175,412.0237154,160.4761538,0,0,31.28365233,-12.82481885,1,49.89639595,1.3,1.8,-171.387037,-9.962213311,-1.226765392,-25.47116256,37.0450508,0,2962.623715
54.07,47.51235175,-14.02992534,888.75,-5.905041861,1,3.2,1986.686539,120,33.47920572,403.6687203,157.2220268,0,0,25.19274715,-12.41517066,1,48.9567531,1.3,1.8,-172.5364113,-10.37218914,-2.247100119,-25.22141753,37.00955591,0,2954.26872
54.08,47.51235175,-14.02992534,888.75,-5.905041861,1,3.2,1986.686539,120,33.47920572,403.6687203,157.2220268,0,0,25.19274715,-12.41517066,1,48.9567531,1.3,1.8,-172.5364113,-10.37218914,-2.247100119,-25.22141753,37.00955591,0,2954.26872
54.09,47.1061985,-14.26165905,889,-0.763071685,1,3.2,1969.703604,120,33.19301302,396.7967976,154.5455311,0,0,0,-12.00552246,1,48.00938803,1.3,1.8,-173.7244834,-10.46104028,-0.486454767,-24.97265812,36.96909486,0,2947.396798
54.1,47.1061985,-14.26165905,889,-0.763071685,1,3.2,1969.703604,120,33.19301302,396.7967976,154.5455311,0,0,0,-12.00552246,1,48.00938803,1.3,1.8,-173.7244834,-10.46104028,-0.486454767,-24.97265812,36.96909486,0,2947.396798
54.11,47.05365525,-14.7325605,889.25,0,1,3.2,1967.506555,120,33.15598883,395.9121001,154.2009566,0,10.48826134,0,-11.59587426,1,47.05365525,1.3,1.8,-175.0015543,-10.6473915,-1.020262006,-24.72501774,36.92352636,0,2946.5121
54.12,47.05365525,-14.7325605,889.25,0,1,3.2,1967.506555,120,33.15598883,395.9121001,154.2009566,0,10.48826134,0,-11.59587426,1,47.05365525,1.3,1.8,-175.0015543,-10.6473915,-1.020262006,-24.72501774,36.92352636,0,2946.5121
54.13,47.00111199,-14.13738525,889.5,-0.763071685,1,3.2,1965.309505,120,33.11896464,395.0283899,153.8567667,100,91.86642613,0,-12.05708081,1,48.12906994,1.8,1.3,-176.2247515,-10.47090512,0.966252586,-24.47849219,36.87245777,0,2945.62839
54.14,47.00111199,-14.13738525,889.5,-0.763071685,1,3.2,1965.309505,120,33.11896464,395.0283899,153.8567667,100,91.86642613,0,-12.05708081,1,48.12906994,1.8,1.3,-176.2247515,-10.47090512,0.966252586,-24.47849219,36.87245777,0,2945.62839
54.15,47.14567912,-13.82567619,889.75,2.097165369,1,3.2,1971.354451,120,33.22083273,397.4622024,154.8046949,53.77121622,91.81631431,0,-12.40487548,1,48.93304137,1.8,1.3,-177.4142397,-10.31292394,0.86397188,-24.23316968,36.8161512,0,2948.062202
54.16,47.14567912,-13.82567619,889.75,2.097165369,1,3.2,1971.354451,120,33.22083273,397.4622024,154.8046949,53.77121622,91.81631431,0,-12.40487548,1,48.93304137,1.8,1.3,-177.4142397,-10.31292394,0.86397188,-24.23316968,36.8161512,0,2948.062202
54.17,47.33626552,-13.55757001,890,2.773248558,1,3.2,1979.323651,120,33.35512794,400.6821795,156.0588206,42.77749346,91.75001548,0,-12.75267016,1,49.73143605,1.8,1.3,-178.5718612,-9.925245714,2.126666596,-23.9891211,36.75477724,0,2951.282179
54.18,47.33626552,-13.55757001,890,2.773248558,1,3.2,1979.323651,120,33.35512794,400.6821795,156.0588206,42.77749346,91.75001548,0,-12.75267016,1,49.73143605,1.8,1.3,-178.5718612,-9.925245714,2.126666596,-23.9891211,36.75477724,0,2951.282179
54.19,47.55960579,-13.32247104,890.25,3.262992031,1,3.2,1988.662424,120,33.51250291,404.4720676,157.5349168,34.7771709,91.67198226,0,-13.10046484,1,50.52462246,1.8,1.3,-179.7257167,-9.646368189,1.536008488,-23.74641018,36.6884984,0,2955.072068
54.2,47.80805554,-12.4894154,890.5,3.646966804,1,3.2,1999.051129,120,33.68757108,408.7090021,159.18513,28.47282767,91.58474443,0,-14.1206617,1,52.82444511,1.8,1.3,-180.7880119,-9.168208679,2.646044554,-23.50498073,36.61731527,0,2959.309002
54.21,47.80805554,-12.4894154,890.5,3.646966804,1,3.2,1999.051129,120,33.68757108,408.7090021,159.18513,28.47282767,91.58474443,0,-14.1206617,1,52.82444511,1.8,1.3,-180.7880119,-9.168208679,2.646044554,-23.50498073,36.61731527,0,2959.309002
54.22,48.12725421,-11.97741487,890.75,4.70995913,1,3.2,2012.398136,120,33.91249191,414.1848528,161.3178797,11.17729161,91.47199751,0,-14.9215547,1,54.60562077,1.8,1.3,-181.7931904,-8.739245109,2.38620417,-23.26484871,36.54164832,0,2964.784853
54.23,48.12725421,-11.97741487,890.75,4.70995913,1,3.2,2012.398136,120,33.91249191,414.1848528,161.3178797,11.17729161,91.47199751,0,-14.9215547,1,54.60562077,1.8,1.3,-181.7931904,-8.739245109,2.38620417,-23.26484871,36.54164832,0,2964.784853
54.24,48.4810567,-11.53503707,891,5.255414265,1,3.2,2027.192071,120,34.16179606,420.29691,163.6984209,2.219343021,91.34615119,0,-15.72244769,1,56.36903776,1.8,1.3,-182.7471665,-8.280387609,2.569537897,-23.02601118,36.46175705,0,2970.89691
54.25,48.4810567,-11.53503707,891,5.255414265,1,3.2,2027.192071,120,34.16179606,420.29691,163.6984209,2.219343021,91.34615119,0,-15.72244769,1,56.36903776,1.8,1.3,-182.7471665,-8.280387609,2.569537897,-23.02601118,36.46175705,0,2970.89691
54.26,48.84081406,-11.13942898,891.25,5.383153457,1,3.2,2042.235004,120,34.41529626,426.5577439,166.1369081,0,91.21724158,0,-16.52334068,1,58.11759918,1.8,1.3,-183.6549812,-8.093629704,1.053506401,-22.78846159,36.3778738,0,2977.157744
54.27,48.84081406,-11.13942898,891.25,5.383153457,1,3.2,2042.235004,120,34.41529626,426.5577439,166.1369081,0,91.21724158,0,-16.52334068,1,58.11759918,1.8,1.3,-183.6549812,-8.093629704,1.053506401,-22.78846159,36.3778738,0,2977.157744
54.28,49.19727535,-10.78010691,891.5,5.373413458,1,3.2,2057.140114,120,34.66647391,432.8068696,168.5708351,0,91.08857304,0,-17.32423368,1,59.85391426,1.8,1.3,-184.4952232,-7.850855861,1.37965626,-22.55219078,36.29020771,0,2983.40687
54.29,49.19727535,-10.78010691,891.5,5.373413458,1,3.2,2057.140114,120,34.66647391,432.8068696,168.5708351,0,91.08857304,0,-17.32423368,1,59.85391426,1.8,1.3,-184.4952232,-7.850855861,1.37965626,-22.55219078,36.29020771,0,2983.40687
54.3,49.55051363,-11.09219515,891.75,5.363691674,1,3.2,2071.910457,120,34.91538049,439.0443212,171.0002152,0,90.96014487,0,-17.07944752,1,59.32437766,1.8,1.3,-185.3568744,-7.856280779,-0.031054199,-22.31736915,36.19913986,0,2989.644321
54.31,49.55051363,-11.09219515,891.75,5.363691674,1,3.2,2071.910457,120,34.91538049,439.0443212,171.0002152,0,90.96014487,0,-17.07944752,1,59.32437766,1.8,1.3,-185.3568744,-7.856280779,-0.031054199,-22.31736915,36.19913986,0,2989.644321
54.32,49.90059923,-11.17722186,892,5.353988051,1,3.2,2086.548974,120,35.16206556,445.2701322,173.4250616,0,90.83195638,0,-17.18987224,1,59.56337349,1.8,1.3,-186.2133774,-8.34753353,-2.832300081,-22.08400666,36.1045766,0,2995.870132
54.33,50.24759988,-11.26087363,892.25,5.344302538,1,3.2,2101.058496,120,35.40657685,451.4843357,175.845387,0,90.70400688,0,-17.30029696,1,59.80217455,1.8,1.3,-187.0647947,-7.378627999,5.625657713,-21.8521455,36.00656165,0,3002.084336
54.34,50.24759988,-11.26087363,892.25,5.344302538,1,3.2,2101.058496,120,35.40657685,451.4843357,175.845387,0,90.70400688,0,-17.30029696,1,59.80217455,1.8,1.3,-187.0647947,-7.378627999,5.625657713,-21.8521455,36.00656165,0,3002.084336
54.35,50.59158084,-11.34317744,892.5,5.334635082,1,3.2,2115.441752,120,35.64896033,457.686964,178.2612041,0,90.57629572,0,-17.41072167,1,60.04078682,1.8,1.3,-188.0671503,-7.025142394,2.066679655,-21.62182676,35.90513875,0,3008.286964
54.36,50.59158084,-11.34317744,892.5,5.334635082,1,3.2,2115.441752,120,35.64896033,457.686964,178.2612041,0,90.57629572,0,-17.41072167,1,60.04078682,1.8,1.3,-188.0671503,-7.025142394,2.066679655,-21.62182676,35.90513875,0,3008.286964
54.37,50.93260504,-7.434497806,892.75,5.324985634,1,3.2,2129.701375,120,35.88926036,463.8780489,180.6725253,0,90.44882223,0,-26.92372462,1,80.42196571,1.8,1.3,-188.6990906,-5.476869211,9.114061401,-21.39142084,35.79882715,0,3014.478049
54.38,50.93260504,-7.434497806,892.75,5.324985634,1,3.2,2129.701375,120,35.88926036,463.8780489,180.6725253,0,90.44882223,0,-26.92372462,1,80.42196571,1.8,1.3,-188.6990906,-5.476869211,9.114061401,-21.39142084,35.79882715,0,3014.478049
54.39,51.27073319,-5.574590838,893,5.315354144,1,3.2,2143.839901,120,36.1275197,470.0576217,183.0793626,0,90.32158578,0,-36.3848893,1,101.9665681,1.8,1.3,-189.1623842,-4.253804242,7.248222649,-21.16029012,35.68907321,0,3020.657622
54.4,51.60602388,-4.482226873,893.25,5.305740563,1,3.2,2157.859782,120,36.36377965,476.2257131,185.4817282,0,90.19458572,0,-45.84605398,1,119.5768704,1.8,1.3,-189.529429,-3.285626063,5.775783778,-20.9281344,35.57652312,0,3026.825713
54.41,51.60602388,-4.482226873,893.25,5.305740563,1,3.2,2157.859782,120,36.36377965,476.2257131,185.4817282,0,90.19458572,0,-45.84605398,1,119.5768704,1.8,1.3,-189.529429,-3.285626063,5.775783778,-20.9281344,35.57652312,0,3026.825713
54.42,51.93853369,-3.763505447,893.5,5.296144844,1,3.2,2171.763382,120,36.59808008,482.3823534,187.8796338,0,90.06782144,0,-55.30721866,1,119.5768704,1.8,1.3,-189.834428,-2.896277054,2.337898121,-20.69478131,35.46154051,0,3032.982353
54.43,51.93853369,-3.763505447,893.5,5.296144844,1,3.2,2171.763382,120,36.59808008,482.3823534,187.8796338,0,90.06782144,0,-55.30721866,1,119.5768704,1.8,1.3,-189.834428,-2.896277054,2.337898121,-20.69478131,35.46154051,0,3032.982353
54.44,52.2683173,-3.254685126,893.75,5.28656694,1,3.2,2185.552989,120,36.83045951,488.5275726,190.273091,0,89.94129233,0,-64.76838333,1,119.5768704,1.8,1.3,-190.0546488,-2.506226344,2.357202352,-20.46011965,35.34435658,0,3039.127573
54.45,52.2683173,-3.254685126,893.75,5.28656694,1,3.2,2185.552989,120,36.83045951,488.5275726,190.273091,0,89.94129233,0,-64.76838333,1,119.5768704,1.8,1.3,-190.0546488,-2.506226344,2.357202352,-20.46011965,35.34435658,0,3039.127573
54.46,52.59542754,-3.596146422,894,5.277006803,1,3.2,2199.230812,120,37.06095518,494.6614,192.6621113,0,89.81499776,0,-59.35449466,1,119.5768704,1.8,1.3,-190.3117361,-2.504877455,0.008203531,-20.22704594,35.22684423,0,3045.2614
54.47,52.91991553,-3.64065622,894.25,5.267464389,1,3.2,2212.798987,120,37.28960309,500.7838646,195.046706,0,89.68893716,0,-59.35449466,1,119.5768704,1.8,1.3,-190.5688502,-3.478307591,-5.9571548,-19.99452584,35.10829949,0,3051.383865
54.48,52.91991553,-3.64065622,894.25,5.267464389,1,3.2,2212.798987,120,37.28960309,500.7838646,195.046706,0,89.68893716,0,-59.35449466,1,119.5768704,1.8,1.3,-190.5688502,-3.478307591,-5.9571548,-19.99452584,35.10829949,0,3051.383865
54.49,53.24183072,-3.685083621,894.5,5.257939652,1,3.2,2226.259583,120,37.5164381,506.8949952,197.4268863,0,89.56310992,0,-59.35449466,1,119.5768704,1.8,1.3,-190.825991,-0.304207277,19.54456005,-19.76256392,34.98872482,0,3057.494995
54.5,53.24183072,-3.685083621,894.5,5.257939652,1,3.2,2226.259583,120,37.5164381,506.8949952,197.4268863,0,89.56310992,0,-59.35449466,1,119.5768704,1.8,1.3,-190.825991,-0.304207277,19.54456005,-19.76256392,34.98872482,0,3057.494995
54.51,53.56122096,-3.729428829,894.75,5.248432547,1,3.2,2239.614601,120,37.74149393,512.9948199,199.8026632,0,89.43751546,0,-59.35449466,1,119.5768704,1.8,1.3,-191.3762955,-0.04706238,1.593004487,-19.53116475,34.86812272,0,3063.59482
54.52,53.87813262,8.593979588,895,5.238943031,1,3.2,2252.865979,120,37.96480325,519.0833667,202.1740475,0,89.31215322,0,26.06308081,1,78.55884895,1.8,1.3,-190.8635631,3.742766952,23.61871305,-19.31837091,34.75460533,0,3069.683367
54.53,53.87813262,8.593979588,895,5.238943031,1,3.2,2252.865979,120,37.96480325,519.0833667,202.1740475,0,89.31215322,0,26.06308081,1,78.55884895,1.8,1.3,-190.8635631,3.742766952,23.61871305,-19.31837091,34.75460533,0,3069.683367
54.54,54.1926106,9.526633089,895.25,5.229471059,1,3.2,2266.015594,120,38.18639769,525.1606631,204.5410499,0,89.18702262,0,23.78678268,1,73.6708355,1.8,1.3,-190.3034189,5.416934123,10.49536302,-19.10405723,34.64272918,0,3075.760663
54.55,54.1926106,9.526633089,895.25,5.229471059,1,3.2,2266.015594,120,38.18639769,525.1606631,204.5410499,0,89.18702262,0,23.78678268,1,73.6708355,1.8,1.3,-190.3034189,5.416934123,10.49536302,-19.10405723,34.64272918,0,3075.760663
54.56,54.50469842,10.65645333,895.5,5.22001659,1,3.2,2279.065268,120,38.40630792,531.2267364,206.9036812,0,89.0621231,0,21.51048454,1,68.81552877,1.8,1.3,-189.6866486,6.789589902,8.655413572,-18.88814038,34.53268869,0,3081.826736
54.57,54.81443829,12.05344287,895.75,5.210579581,1,3.2,2292.016764,120,38.62456368,537.2816136,209.2619518,0,88.93745411,0,19.2341864,1,63.95876672,1.8,1.3,-189.0011322,7.247839966,2.906180498,-18.67052353,34.42471685,0,3087.881614
54.58,54.81443829,12.05344287,895.75,5.210579581,1,3.2,2292.016764,120,38.62456368,537.2816136,209.2619518,0,88.93745411,0,19.2341864,1,63.95876672,1.8,1.3,-189.0011322,7.247839966,2.906180498,-18.67052353,34.42471685,0,3087.881614
54.59,55.12187113,13.82519074,896,5.20115999,1,3.2,2304.871793,120,38.84119382,543.3253213,211.615872,0,88.8130151,0,16.95788827,1,59.06105057,1.8,1.3,-188.1379377,8.075980032,5.281835519,-18.4510927,34.31909751,0,3093.925321
54.6,55.12187113,13.82519074,896,5.20115999,1,3.2,2304.871793,120,38.84119382,543.3253213,211.615872,0,88.8130151,0,16.95788827,1,59.06105057,1.8,1.3,-188.1379377,8.075980032,5.281835519,-18.4510927,34.31909751,0,3093.925321
54.61,55.34597745,13.21412353,896.25,3.812703683,1,3.2,2314.242599,120,38.99910858,547.7522452,213.3400828,22.29977787,88.72186542,0,17.88663974,1,61.06715892,1.8,1.3,-187.3508208,8.17521707,0.636478671,-18.23020686,34.21684738,0,3098.352245
54.62,55.61518532,13.59505687,896.5,4.598633469,1,3.2,2325.499285,120,39.18880379,553.0938381,215.4205414,9.479658738,88.61188284,0,17.5549965,1,60.35226971,1.8,1.3,-186.5490097,8.358754495,1.181943743,-18.00779083,34.11757596,0,3103.693838
54.63,55.61518532,13.59505687,896.5,4.598633469,1,3.2,2325.499285,120,39.18880379,553.0938381,215.4205414,9.479658738,88.61188284,0,17.5549965,1,60.35226971,1.8,1.3,-186.5490097,8.358754495,1.181943743,-18.00779083,34.11757596,0,3103.693838
54.64,55.85829562,13.97824504,896.75,4.173032362,1,3.2,2335.664725,120,39.36010956,557.9398779,217.3079906,16.22740021,88.51210362,0,17.22335326,1,59.6357988,1.8,1.3,-185.7319511,8.53003856,1.108399844,-17.78385825,34.02136261,0,3108.539878
54.65,55.85829562,13.97824504,896.75,4.173032362,1,3.2,2335.664725,120,39.36010956,557.9398779,217.3079906,16.22740021,88.51210362,0,17.22335326,1,59.6357988,1.8,1.3,-185.7319511,8.53003856,1.108399844,-17.78385825,34.02136261,0,3108.539878
54.66,56.0723133,14.36211263,897,3.689710611,1,3.2,2344.613683,120,39.51091543,562.223494,218.9763854,23.92097057,88.42390462,0,16.89171002,1,58.91758708,1.8,1.3,-184.89253,8.666711721,0.888294612,-17.55842444,33.92828954,0,3112.823494
54.67,56.25319556,14.53477595,897.25,3.130397221,1,3.2,2352.177113,120,39.6383727,565.8566699,220.391445,32.85750028,88.34909809,0,16.79890807,1,58.71627972,1.8,1.3,-184.0434749,8.746194453,0.518569976,-17.33154688,33.83848777,0,3116.45667
54.68,56.25319556,14.53477595,897.25,3.130397221,1,3.2,2352.177113,120,39.6383727,565.8566699,220.391445,32.85750028,88.34909809,0,16.79890807,1,58.71627972,1.8,1.3,-184.0434749,8.746194453,0.518569976,-17.33154688,33.83848777,0,3116.45667
54.69,56.41798336,14.53165713,897.5,2.861061898,1,3.2,2359.067568,120,39.75448913,569.1767606,221.6845632,37.12134777,88.28073793,0,16.90110006,1,58.93794773,1.8,1.3,-183.1999692,8.752579936,0.041795267,-17.1032991,33.75203338,0,3119.776761
54.7,56.58413579,14.52952306,897.75,2.893205124,1,3.2,2366.015083,120,39.87156713,572.5341778,222.9922195,36.51805973,88.21160923,0,17.00329205,1,59.15943527,1.8,1.3,-182.3619452,8.634856578,-0.772798569,-16.87373869,33.6689251,0,3123.134178
54.71,56.58413579,14.52952306,897.75,2.893205124,1,3.2,2366.015083,120,39.87156713,572.5341778,222.9922195,36.51805973,88.21160923,0,17.00329205,1,59.15943527,1.8,1.3,-182.3619452,8.634856578,-0.772798569,-16.87373869,33.6689251,0,3123.134178
54.72,56.75154033,14.52830462,898,2.923593017,1,3.2,2373.014955,120,39.98952743,575.9268814,224.3136192,35.94221705,88.14175398,0,17.10548405,1,59.38074723,1.8,1.3,-181.5293363,8.63180567,-0.020086758,-16.64292252,33.58916081,0,3126.526881
54.73,56.75154033,14.52830462,898,2.923593017,1,3.2,2373.014955,120,39.98952743,575.9268814,224.3136192,35.94221705,88.14175398,0,17.10548405,1,59.38074723,1.8,1.3,-181.5293363,8.63180567,-0.020086758,-16.64292252,33.58916081,0,3126.526881
54.74,56.29639465,14.21130441,898.25,-9.428719302,1,3.2,2353.983445,120,39.6688126,566.7260919,220.7300699,35.39141701,0,39.13882668,17.20767604,1,59.60188845,1.3,1.8,-180.7160195,8.563691941,-0.441828051,-16.41090669,33.5127376,0,3117.326092
54.75,55.74841403,14.29270045,898.5,-8.975811639,1,3.2,2331.070125,120,39.28268236,555.7469352,216.4538771,34.86351881,0,37.2336731,16.77821442,1,58.67137004,1.3,1.8,-179.8813023,8.63374641,0.450124196,-16.17764899,33.43955884,0,3106.346935
54.76,55.74841403,14.29270045,898.5,-8.975811639,1,3.2,2331.070125,120,39.28268236,555.7469352,216.4538771,34.86351881,0,37.2336731,16.77821442,1,58.67137004,1.3,1.8,-179.8813023,8.63374641,0.450124196,-16.17764899,33.43955884,0,3106.346935
54.77,55.22178071,14.36647311,898.75,-8.433405723,1,3.2,2309.049423,120,38.91159433,545.2966841,212.383684,48.9502991,0,34.88485362,16.37818032,1,57.80165707,1.3,1.8,-179.0264625,8.750687046,0.744589913,-15.94317259,33.36973313,0,3095.896684
54.78,54.72245674,14.46104843,899,-7.758101845,1,3.2,2288.170637,120,38.55974961,535.4799522,208.5602356,0,0,31.88309178,15.97814621,1,56.92877958,1.3,1.8,-178.1505153,8.912799605,1.023472338,-15.7074999,33.30336253,0,3086.079952
54.79,54.72245674,14.46104843,899,-7.758101845,1,3.2,2288.170637,120,38.55974961,535.4799522,208.5602356,0,0,31.88309178,15.97814621,1,56.92877958,1.3,1.8,-178.1505153,8.912799605,1.023472338,-15.7074999,33.30336253,0,3086.079952
54.8,54.25919424,14.58232771,899.25,-6.864189578,1,3.2,2268.79973,120,38.23331532,526.451931,205.0439766,0,0,27.81733491,15.57811211,1,56.05241525,1.3,1.8,-177.2524019,9.026072506,0.709687114,-15.4706561,33.24055375,0,3077.051931
54.81,54.25919424,14.58232771,899.25,-6.864189578,1,3.2,2268.79973,120,38.23331532,526.451931,205.0439766,0,0,27.81733491,15.57811211,1,56.05241525,1.3,1.8,-177.2524019,9.026072506,0.709687114,-15.4706561,33.24055375,0,3077.051931
54.82,53.84616624,14.73967112,899.5,-6.83353423,1,3.2,2251.529333,120,37.94227839,518.4675957,201.9342153,0,0,27.80326987,15.178078,1,55.17222471,1.3,1.8,-176.3240135,9.174355203,0.921884133,-15.23266939,33.18141847,0,3069.067596
54.83,53.84616624,14.73967112,899.5,-6.83353423,1,3.2,2251.529333,120,37.94227839,518.4675957,201.9342153,0,0,27.80326987,15.178078,1,55.17222471,1.3,1.8,-176.3240135,9.174355203,0.921884133,-15.23266939,33.18141847,0,3069.067596
54.84,53.43179403,14.70211803,899.75,-6.385807721,1,3.2,2234.202729,120,37.65029426,510.5185832,198.8382116,0,0,25.80772278,14.98354602,1,54.74270893,1.3,1.8,-175.3863876,9.269643794,0.588091147,-14.99361001,33.12611327,0,3061.118583
54.85,53.04172342,14.75122944,900,-5.791484301,1,3.2,2217.892275,120,37.37543407,503.0918664,195.945633,0,0,23.09695913,14.71641525,1,54.15120837,1.3,1.8,-174.4320787,9.381068849,0.683062756,-14.75351364,33.0746923,0,3053.691866
54.86,53.04172342,14.75122944,900,-5.791484301,1,3.2,2217.892275,120,37.37543407,503.0918664,195.945633,0,0,23.09695913,14.71641525,1,54.15120837,1.3,1.8,-174.4320787,9.381068849,0.683062756,-14.75351364,33.0746923,0,3053.691866
54.87,52.68556497,14.82285771,900.25,-4.918486495,1,3.2,2202.999828,120,37.12446981,496.3583428,193.3230413,0,0,19.03628038,14.44928449,1,53.55764644,1.3,1.8,-173.4604842,9.527367693,0.891668817,-14.51242743,33.02724447,0,3046.958343
54.88,52.68556497,14.82285771,900.25,-4.918486495,1,3.2,2202.999828,120,37.12446981,496.3583428,193.3230413,0,0,19.03628038,14.44928449,1,53.55764644,1.3,1.8,-173.4604842,9.527367693,0.891668817,-14.51242743,33.02724447,0,3046.958343
54.89,52.38133646,14.92814895,900.5,-3.14547672,1,3.2,2190.278784,120,36.91009758,490.6425314,191.0968311,0,0,10.65510852,14.18215372,1,52.9619036,1.3,1.8,-172.4709681,9.620606552,0.56615776,-14.27040187,32.98386112,0,3041.242531
54.9,52.18604777,15.10149302,900.75,-3.466755756,1,3.2,2182.112963,120,36.77248894,486.9909132,189.6745886,0,0,12.22884912,13.91502296,1,52.36385533,1.3,1.8,-171.4551465,9.732200683,0.674806862,-14.02749096,32.94463607,0,3037.590913
54.91,52.18604777,15.10149302,900.75,-3.466755756,1,3.2,2182.112963,120,36.77248894,486.9909132,189.6745886,0,0,12.22884912,13.91502296,1,52.36385533,1.3,1.8,-171.4551465,9.732200683,0.674806862,-14.02749096,32.94463607,0,3037.590913
